"Date","Price","Open","High","Low","Vol.","Change %"
"10/19/2011","8,279.2","8,427.8","8,427.8","8,279.2","572.27K","-0.89%"
"10/18/2011","8,353.5","8,205.0","8,427.8","8,167.9","503.43K","-0.44%"
"10/17/2011","8,390.6","8,576.3","8,576.3","8,390.6","769.55K","-2.17%"
"10/14/2011","8,576.3","8,724.8","8,724.8","8,576.3","521.45K","-1.28%"
"10/13/2011","8,687.6","8,650.5","8,687.6","8,613.4","544.95K","0.43%"
"10/12/2011","8,650.5","8,836.1","8,836.1","8,650.5","616.37K","-2.92%"
"10/11/2011","8,910.4","8,947.5","8,984.7","8,873.3","461.78K","-0.83%"
"10/10/2011","8,984.7","8,984.7","8,984.7","8,836.1","514.25K","1.68%"
"10/07/2011","8,836.1","8,910.4","8,947.5","8,761.9","1.02M","0.00%"
"10/06/2011","8,836.1","8,947.5","9,058.9","8,761.9","1.15M","0.85%"
"10/05/2011","8,761.9","9,021.8","9,133.2","8,761.9","1.03M","-2.88%"
"10/04/2011","9,021.8","9,096.0","9,207.4","8,984.7","506.57K","-2.41%"
"10/03/2011","9,244.5","9,318.8","9,355.9","9,244.5","621.39K","-1.19%"
"09/30/2011","9,355.9","9,355.9","9,467.3","9,355.9","491.71K","0.00%"
"09/29/2011","9,355.9","9,430.2","9,430.2","9,318.8","348.06K","-0.79%"
"09/28/2011","9,430.2","9,690.1","9,727.2","9,430.2","677.25K","-0.78%"
"09/27/2011","9,504.4","9,430.2","9,615.8","9,393.0","241.97K","0.79%"
"09/26/2011","9,430.2","9,467.3","9,504.4","9,430.2","703.55K","-0.39%"
"09/23/2011","9,467.3","9,504.4","9,541.6","9,430.2","1.07M","-1.54%"
"09/22/2011","9,615.8","9,652.9","9,652.9","9,467.3","965.78K","0.39%"
"09/21/2011","9,578.7","9,578.7","9,652.9","9,504.4","399.88K","0.00%"
"09/20/2011","9,578.7","9,838.6","9,838.6","9,467.3","583.24K","-2.64%"
"09/19/2011","9,838.6","9,615.8","9,838.6","9,430.2","352.84K","4.74%"
"09/16/2011","9,393.0","9,652.9","9,764.3","9,393.0","1.46M","-0.78%"
"09/15/2011","9,467.3","9,541.6","9,541.6","9,393.0","1.38M","-0.78%"
"09/14/2011","9,541.6","9,652.9","9,727.2","9,504.4","1.29M","-2.28%"
"09/13/2011","9,764.3","9,801.4","9,912.8","9,727.2","866.06K","-0.38%"
"09/12/2011","9,801.4","9,875.7","10,024.2","9,801.4","412.84K","-2.22%"
"09/09/2011","10,024.2","9,987.1","10,061.3","9,987.1","515.64K","0.37%"
"09/08/2011","9,987.1","10,061.3","10,395.5","9,949.9","1.35M","0.00%"
"09/07/2011","9,987.1","10,284.1","10,284.1","9,949.9","693.48K","0.37%"
"09/06/2011","9,949.9","9,838.6","10,024.2","9,838.6","254.31K","-1.83%"
"09/05/2011","10,135.6","10,395.5","10,506.8","10,061.3","557.45K","-2.15%"
"09/01/2011","10,358.3","9,987.1","10,358.3","9,949.9","3.30M","4.89%"
"08/31/2011","9,875.7","9,615.8","9,875.7","9,615.8","1.41M","2.70%"
"08/30/2011","9,615.8","9,690.1","9,801.4","9,615.8","515.88K","0.00%"
"08/29/2011","9,615.8","9,430.2","9,615.8","9,393.0","440.16K","1.97%"
"08/26/2011","9,430.2","9,430.2","9,541.6","9,355.9","287.63K","0.00%"
"08/25/2011","9,430.2","9,355.9","9,467.3","9,355.9","223.40K","2.01%"
"08/24/2011","9,244.5","9,578.7","9,652.9","9,244.5","493.57K","-3.49%"
"08/23/2011","9,578.7","9,615.8","9,690.1","9,541.6","209.80K","-1.15%"
"08/22/2011","9,690.1","9,652.9","9,764.3","9,652.9","379.66K","0.39%"
"08/19/2011","9,652.9","9,690.1","9,987.1","9,652.9","439.46K","-3.35%"
"08/18/2011","9,987.1","9,727.2","9,987.1","9,727.2","513.47K","4.26%"
"08/17/2011","9,578.7","9,504.4","9,578.7","9,430.2","175.40K","1.57%"
"08/16/2011","9,430.2","9,393.0","9,467.3","9,393.0","88.18K","0.40%"
"08/15/2011","9,393.0","9,504.4","9,504.4","9,393.0","60.70K","0.00%"
"08/12/2011","9,393.0","9,430.2","9,430.2","9,281.7","128.73K","2.02%"
"08/11/2011","9,207.4","9,021.8","9,281.7","9,021.8","204.47K","-0.80%"
"08/10/2011","9,281.7","9,504.4","9,578.7","9,281.7","655.90K","0.00%"
"08/09/2011","9,281.7","9,281.7","9,393.0","9,096.0","403.18K","-1.96%"
"08/08/2011","9,467.3","9,541.6","9,578.7","9,467.3","477.80K","-1.54%"
"08/05/2011","9,615.8","9,578.7","9,801.4","9,578.7","90.51K","0.39%"
"08/04/2011","9,578.7","9,578.7","9,987.1","9,578.7","219.33K","0.00%"
"08/03/2011","9,578.7","9,578.7","9,578.7","9,504.4","61.78K","-0.39%"
"08/02/2011","9,615.8","9,652.9","9,764.3","9,615.8","413.41K","-0.77%"
"08/01/2011","9,690.1","9,912.8","9,912.8","9,652.9","365.90K","-2.25%"
"07/29/2011","9,912.8","9,801.4","9,912.8","9,615.8","334.77K","0.38%"
"07/28/2011","9,875.7","9,987.1","10,061.3","9,875.7","197.71K","-0.75%"
"07/27/2011","9,949.9","9,652.9","9,949.9","9,615.8","437.65K","4.28%"
"07/26/2011","9,541.6","9,727.2","9,727.2","9,541.6","177.64K","0.39%"
"07/25/2011","9,504.4","9,393.0","9,578.7","9,393.0","139.40K","-0.78%"
"07/22/2011","9,578.7","9,838.6","9,838.6","9,578.7","331.93K","-2.64%"
"07/21/2011","9,838.6","9,838.6","9,987.1","9,801.4","137.20K","-0.75%"
"07/20/2011","9,912.8","9,467.3","9,912.8","9,467.3","292.26K","4.71%"
"07/19/2011","9,467.3","9,355.9","9,541.6","9,355.9","329.58K","0.39%"
"07/18/2011","9,430.2","9,393.0","9,504.4","9,393.0","406.33K","-1.55%"
"07/15/2011","9,578.7","10,098.5","10,098.5","9,578.7","593.89K","-3.73%"
"07/14/2011","9,949.9","9,838.6","10,098.5","9,801.4","127.91K","1.13%"
"07/13/2011","9,838.6","9,875.7","9,912.8","9,801.4","343.49K","0.00%"
"07/12/2011","9,838.6","9,949.9","9,949.9","9,838.6","43.71K","-1.12%"
"07/11/2011","9,949.9","9,838.6","9,987.1","9,838.6","104.92K","0.00%"
"07/08/2011","9,949.9","9,912.8","9,987.1","9,912.8","344.57K","0.00%"
"07/07/2011","9,949.9","9,949.9","9,987.1","9,838.6","36.24K","0.00%"
"07/06/2011","9,949.9","9,949.9","10,061.3","9,949.9","63.01K","0.00%"
