"Date","Price","Open","High","Low","Vol.","Change %"
"07/03/2012","6,310.6","6,230.7","6,310.6","6,230.7","63.34K","-1.25%"
"07/02/2012","6,390.4","6,230.7","6,390.4","6,230.7","33.80K","0.00%"
"06/29/2012","6,390.4","6,230.7","6,390.4","6,150.8","74.86K","2.56%"
"06/28/2012","6,230.7","6,230.7","6,230.7","6,070.9","80.37K","-1.27%"
"06/27/2012","6,310.6","6,230.7","6,310.6","6,230.7","30.04K","-1.25%"
"06/26/2012","6,390.4","6,230.7","6,390.4","6,230.7","38.81K","1.27%"
"06/25/2012","6,310.6","6,230.7","6,310.6","6,230.7","29.67K","-1.25%"
"06/22/2012","6,390.4","6,230.7","6,390.4","6,230.7","21.28K","0.00%"
"06/21/2012","6,390.4","6,310.6","6,390.4","6,310.6","3.76K","0.00%"
"06/20/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"06/19/2012","6,390.4","6,230.7","6,390.4","6,230.7","8.26K","1.27%"
"06/18/2012","6,310.6","6,230.7","6,310.6","6,230.7","19.28K","-1.25%"
"06/15/2012","6,390.4","6,310.6","6,390.4","6,310.6","3.00K","0.00%"
"06/14/2012","6,390.4","6,230.7","6,390.4","6,230.7","2.63K","0.00%"
"06/13/2012","6,390.4","6,230.7","6,390.4","6,230.7","10.14K","0.00%"
"06/12/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"06/11/2012","6,390.4","6,310.6","6,390.4","6,310.6","2.63K","0.00%"
"06/08/2012","6,390.4","6,390.4","6,390.4","6,310.6","19.28K","0.00%"
"06/07/2012","6,390.4","6,310.6","6,390.4","6,310.6","4.88K","0.00%"
"06/06/2012","6,390.4","6,230.7","6,390.4","6,230.7","4.38K","0.00%"
"06/05/2012","6,390.4","6,230.7","6,390.4","6,230.7","12.52K","0.00%"
"06/04/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","0.00%"
"06/01/2012","6,390.4","6,310.6","6,390.4","6,310.6","2.50K","0.00%"
"05/31/2012","6,390.4","6,310.6","6,390.4","6,310.6","15.02K","0.00%"
"05/30/2012","6,390.4","6,230.7","6,390.4","6,150.8","41.56K","0.00%"
"05/29/2012","6,390.4","6,390.4","6,390.4","6,390.4","2.50K","2.56%"
"05/28/2012","6,230.7","6,230.7","6,390.4","6,230.7","3.25K","-2.50%"
"05/25/2012","6,390.4","6,230.7","6,390.4","6,230.7","5.63K","0.00%"
"05/24/2012","6,390.4","6,310.6","6,390.4","6,230.7","31.67K","0.00%"
"05/23/2012","6,390.4","6,390.4","6,390.4","6,390.4","28.79K","0.00%"
